match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,22.1,England,Netherlands,BA Stokes,HC Brook,LV van Beek,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,22.2,England,Netherlands,BA Stokes,HC Brook,LV van Beek,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,22.3,England,Netherlands,BA Stokes,HC Brook,LV van Beek,1,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,22.4,England,Netherlands,HC Brook,BA Stokes,LV van Beek,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,22.5,England,Netherlands,HC Brook,BA Stokes,LV van Beek,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,22.6,England,Netherlands,HC Brook,BA Stokes,LV van Beek,1,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,23.1,England,Netherlands,HC Brook,BA Stokes,PA van Meekeren,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,23.2,England,Netherlands,HC Brook,BA Stokes,PA van Meekeren,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,23.3,England,Netherlands,HC Brook,BA Stokes,PA van Meekeren,4,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,23.4,England,Netherlands,HC Brook,BA Stokes,PA van Meekeren,4,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,23.5,England,Netherlands,HC Brook,BA Stokes,PA van Meekeren,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,23.6,England,Netherlands,HC Brook,BA Stokes,PA van Meekeren,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,24.1,England,Netherlands,BA Stokes,HC Brook,BFW de Leede,4,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,24.2,England,Netherlands,BA Stokes,HC Brook,BFW de Leede,1,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,24.3,England,Netherlands,HC Brook,BA Stokes,BFW de Leede,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,24.4,England,Netherlands,HC Brook,BA Stokes,BFW de Leede,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,24.5,England,Netherlands,HC Brook,BA Stokes,BFW de Leede,1,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,24.6,England,Netherlands,BA Stokes,HC Brook,BFW de Leede,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,25.1,England,Netherlands,HC Brook,BA Stokes,PA van Meekeren,1,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,25.2,England,Netherlands,BA Stokes,HC Brook,PA van Meekeren,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,25.3,England,Netherlands,BA Stokes,HC Brook,PA van Meekeren,4,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,25.4,England,Netherlands,BA Stokes,HC Brook,PA van Meekeren,2,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,25.5,England,Netherlands,BA Stokes,HC Brook,PA van Meekeren,1,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,25.6,England,Netherlands,HC Brook,BA Stokes,PA van Meekeren,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,26.1,England,Netherlands,BA Stokes,HC Brook,BFW de Leede,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,26.2,England,Netherlands,BA Stokes,HC Brook,BFW de Leede,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,26.3,England,Netherlands,BA Stokes,HC Brook,BFW de Leede,1,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,26.4,England,Netherlands,HC Brook,BA Stokes,BFW de Leede,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,26.5,England,Netherlands,HC Brook,BA Stokes,BFW de Leede,0,0,,,,,,caught,HC Brook,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,26.6,England,Netherlands,JC Buttler,BA Stokes,BFW de Leede,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,27.1,England,Netherlands,BA Stokes,JC Buttler,CN Ackermann,1,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,27.2,England,Netherlands,JC Buttler,BA Stokes,CN Ackermann,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,27.3,England,Netherlands,JC Buttler,BA Stokes,CN Ackermann,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,27.4,England,Netherlands,JC Buttler,BA Stokes,CN Ackermann,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,27.5,England,Netherlands,JC Buttler,BA Stokes,CN Ackermann,2,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,27.6,England,Netherlands,JC Buttler,BA Stokes,CN Ackermann,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,28.1,England,Netherlands,BA Stokes,JC Buttler,BFW de Leede,1,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,28.2,England,Netherlands,JC Buttler,BA Stokes,BFW de Leede,1,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,28.3,England,Netherlands,BA Stokes,JC Buttler,BFW de Leede,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,28.4,England,Netherlands,BA Stokes,JC Buttler,BFW de Leede,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,28.5,England,Netherlands,BA Stokes,JC Buttler,BFW de Leede,4,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,28.6,England,Netherlands,BA Stokes,JC Buttler,BFW de Leede,1,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,29.1,England,Netherlands,BA Stokes,JC Buttler,CN Ackermann,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,29.2,England,Netherlands,BA Stokes,JC Buttler,CN Ackermann,1,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,29.3,England,Netherlands,JC Buttler,BA Stokes,CN Ackermann,1,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,29.4,England,Netherlands,BA Stokes,JC Buttler,CN Ackermann,1,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,29.5,England,Netherlands,JC Buttler,BA Stokes,CN Ackermann,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,29.6,England,Netherlands,JC Buttler,BA Stokes,CN Ackermann,1,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,30.1,England,Netherlands,JC Buttler,BA Stokes,PA van Meekeren,0,0,,,,,,caught,JC Buttler,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,30.2,England,Netherlands,MM Ali,BA Stokes,PA van Meekeren,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,30.3,England,Netherlands,MM Ali,BA Stokes,PA van Meekeren,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,30.4,England,Netherlands,MM Ali,BA Stokes,PA van Meekeren,1,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,30.5,England,Netherlands,BA Stokes,MM Ali,PA van Meekeren,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,30.6,England,Netherlands,BA Stokes,MM Ali,PA van Meekeren,1,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,31.1,England,Netherlands,BA Stokes,MM Ali,CN Ackermann,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,31.2,England,Netherlands,BA Stokes,MM Ali,CN Ackermann,1,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,31.3,England,Netherlands,MM Ali,BA Stokes,CN Ackermann,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,31.4,England,Netherlands,MM Ali,BA Stokes,CN Ackermann,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,31.5,England,Netherlands,MM Ali,BA Stokes,CN Ackermann,1,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,31.6,England,Netherlands,BA Stokes,MM Ali,CN Ackermann,1,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,32.1,England,Netherlands,BA Stokes,MM Ali,PA van Meekeren,0,1,1,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,32.2,England,Netherlands,BA Stokes,MM Ali,PA van Meekeren,1,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,32.3,England,Netherlands,MM Ali,BA Stokes,PA van Meekeren,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,32.4,England,Netherlands,MM Ali,BA Stokes,PA van Meekeren,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,32.5,England,Netherlands,MM Ali,BA Stokes,PA van Meekeren,1,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,32.6,England,Netherlands,BA Stokes,MM Ali,PA van Meekeren,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,32.7,England,Netherlands,BA Stokes,MM Ali,PA van Meekeren,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,33.1,England,Netherlands,MM Ali,BA Stokes,CN Ackermann,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,33.2,England,Netherlands,MM Ali,BA Stokes,CN Ackermann,1,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,33.3,England,Netherlands,BA Stokes,MM Ali,CN Ackermann,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,33.4,England,Netherlands,BA Stokes,MM Ali,CN Ackermann,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,33.5,England,Netherlands,BA Stokes,MM Ali,CN Ackermann,1,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,33.6,England,Netherlands,MM Ali,BA Stokes,CN Ackermann,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,34.1,England,Netherlands,BA Stokes,MM Ali,BFW de Leede,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,34.2,England,Netherlands,BA Stokes,MM Ali,BFW de Leede,2,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,34.3,England,Netherlands,BA Stokes,MM Ali,BFW de Leede,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,34.4,England,Netherlands,BA Stokes,MM Ali,BFW de Leede,1,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,34.5,England,Netherlands,MM Ali,BA Stokes,BFW de Leede,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,34.6,England,Netherlands,MM Ali,BA Stokes,BFW de Leede,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,35.1,England,Netherlands,BA Stokes,MM Ali,A Dutt,1,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,35.2,England,Netherlands,MM Ali,BA Stokes,A Dutt,0,0,,,,,,caught,MM Ali,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,35.3,England,Netherlands,CR Woakes,BA Stokes,A Dutt,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,35.4,England,Netherlands,CR Woakes,BA Stokes,A Dutt,1,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,35.5,England,Netherlands,BA Stokes,CR Woakes,A Dutt,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,35.6,England,Netherlands,BA Stokes,CR Woakes,A Dutt,1,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,36.1,England,Netherlands,BA Stokes,CR Woakes,BFW de Leede,2,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,36.2,England,Netherlands,BA Stokes,CR Woakes,BFW de Leede,1,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,36.3,England,Netherlands,CR Woakes,BA Stokes,BFW de Leede,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,36.4,England,Netherlands,CR Woakes,BA Stokes,BFW de Leede,2,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,36.5,England,Netherlands,CR Woakes,BA Stokes,BFW de Leede,1,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,36.6,England,Netherlands,BA Stokes,CR Woakes,BFW de Leede,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,37.1,England,Netherlands,CR Woakes,BA Stokes,A Dutt,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,37.2,England,Netherlands,CR Woakes,BA Stokes,A Dutt,1,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,37.3,England,Netherlands,BA Stokes,CR Woakes,A Dutt,1,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,37.4,England,Netherlands,CR Woakes,BA Stokes,A Dutt,2,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,37.5,England,Netherlands,CR Woakes,BA Stokes,A Dutt,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,37.6,England,Netherlands,CR Woakes,BA Stokes,A Dutt,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,38.1,England,Netherlands,BA Stokes,CR Woakes,LV van Beek,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,38.2,England,Netherlands,BA Stokes,CR Woakes,LV van Beek,1,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,38.3,England,Netherlands,CR Woakes,BA Stokes,LV van Beek,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,38.4,England,Netherlands,CR Woakes,BA Stokes,LV van Beek,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,38.5,England,Netherlands,CR Woakes,BA Stokes,LV van Beek,2,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,38.6,England,Netherlands,CR Woakes,BA Stokes,LV van Beek,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,39.1,England,Netherlands,BA Stokes,CR Woakes,CN Ackermann,1,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,39.2,England,Netherlands,CR Woakes,BA Stokes,CN Ackermann,4,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,39.3,England,Netherlands,CR Woakes,BA Stokes,CN Ackermann,1,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,39.4,England,Netherlands,BA Stokes,CR Woakes,CN Ackermann,1,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,39.5,England,Netherlands,CR Woakes,BA Stokes,CN Ackermann,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,39.6,England,Netherlands,CR Woakes,BA Stokes,CN Ackermann,1,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,40.1,England,Netherlands,CR Woakes,BA Stokes,LV van Beek,1,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,40.2,England,Netherlands,BA Stokes,CR Woakes,LV van Beek,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,40.3,England,Netherlands,BA Stokes,CR Woakes,LV van Beek,1,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,40.4,England,Netherlands,CR Woakes,BA Stokes,LV van Beek,4,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,40.5,England,Netherlands,CR Woakes,BA Stokes,LV van Beek,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,40.6,England,Netherlands,CR Woakes,BA Stokes,LV van Beek,4,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,41.1,England,Netherlands,BA Stokes,CR Woakes,PA van Meekeren,1,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,41.2,England,Netherlands,CR Woakes,BA Stokes,PA van Meekeren,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,41.3,England,Netherlands,CR Woakes,BA Stokes,PA van Meekeren,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,41.4,England,Netherlands,CR Woakes,BA Stokes,PA van Meekeren,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,41.5,England,Netherlands,CR Woakes,BA Stokes,PA van Meekeren,2,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,41.6,England,Netherlands,CR Woakes,BA Stokes,PA van Meekeren,1,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,42.1,England,Netherlands,CR Woakes,BA Stokes,BFW de Leede,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,42.2,England,Netherlands,CR Woakes,BA Stokes,BFW de Leede,1,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,42.3,England,Netherlands,BA Stokes,CR Woakes,BFW de Leede,6,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,42.4,England,Netherlands,BA Stokes,CR Woakes,BFW de Leede,1,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,42.5,England,Netherlands,CR Woakes,BA Stokes,BFW de Leede,1,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,42.6,England,Netherlands,BA Stokes,CR Woakes,BFW de Leede,1,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,43.1,England,Netherlands,BA Stokes,CR Woakes,PA van Meekeren,2,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,43.2,England,Netherlands,BA Stokes,CR Woakes,PA van Meekeren,1,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,43.3,England,Netherlands,CR Woakes,BA Stokes,PA van Meekeren,0,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,43.4,England,Netherlands,CR Woakes,BA Stokes,PA van Meekeren,1,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,43.5,England,Netherlands,BA Stokes,CR Woakes,PA van Meekeren,0,1,1,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,43.6,England,Netherlands,BA Stokes,CR Woakes,PA van Meekeren,1,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,43.7,England,Netherlands,CR Woakes,BA Stokes,PA van Meekeren,1,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,44.1,England,Netherlands,CR Woakes,BA Stokes,A Dutt,1,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,44.2,England,Netherlands,BA Stokes,CR Woakes,A Dutt,4,0,,,,,,,,,
1384431,2023/24,2023-11-08,"Maharashtra Cricket Association Stadium, Pune",1,44.3,England,Netherlands,BA Stokes,CR Woakes,A Dutt,6,0,,,,,,,,,
